dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.149926,6.463881,16.149906,0.533863,-4.820139,20.351608,1.566704
0.020000,16.149958,6.472792,16.158817,0.445556,-4.415362,20.238849,1.567718
0.020000,16.149978,6.480099,16.166123,0.365307,-4.012456,20.145317,1.568547
0.020000,16.149989,6.485960,16.171985,0.293085,-3.611083,20.068655,1.569211
0.020000,16.149995,6.490538,16.176562,0.228867,-3.210941,20.007097,1.569729
0.020000,16.149998,6.493990,16.180015,0.172631,-2.811769,19.958613,1.570119
0.020000,16.149999,6.496477,16.182502,0.124364,-2.413339,19.921480,1.570399
0.020000,16.150000,6.498159,16.184183,0.084055,-2.015454,19.894269,1.570589
0.020000,16.150000,6.499193,16.185217,0.051696,-1.617949,19.875247,1.570705
0.020000,16.150000,6.499738,16.185763,0.027282,-1.220693,19.862786,1.570767
0.020000,16.150000,6.499954,16.185979,0.010811,-0.823579,19.855703,1.570791
0.020000,16.150000,6.500000,16.186025,0.002280,-0.426533,19.852313,1.570796
0.020000,16.150000,6.500000,16.186025,0.000000,-0.114011,15.626100,1.570796
