dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.408633,21.150000,8.546010,2.929453,-7.685198,919.160675,0.000000
0.020000,10.464148,21.150000,8.601525,2.775749,-7.685198,0.000000,0.000000
0.020000,10.516589,21.150000,8.653966,2.622045,-7.685198,0.000000,0.000000
0.020000,10.565955,21.150000,8.703333,2.468341,-7.685198,-0.000000,0.000000
0.020000,10.612248,21.150000,8.749626,2.314637,-7.685198,0.000000,0.000000
0.020000,10.655467,21.150000,8.792844,2.160933,-7.685198,0.000000,0.000000
0.020000,10.695611,21.150000,8.832989,2.007229,-7.685198,-0.000000,0.000000
0.020000,10.732682,21.150000,8.870059,1.853526,-7.685198,-0.000000,0.000000
0.020000,10.766678,21.150000,8.904056,1.699822,-7.685198,-0.000000,0.000000
0.020000,10.797666,21.150000,8.935044,1.549405,-7.520850,8.217376,0.000000
0.020000,10.825782,21.150000,8.963159,1.405768,-7.181839,16.950555,0.000000
0.020000,10.851164,21.150000,8.988542,1.269118,-6.832512,17.466358,0.000000
0.020000,10.873953,21.150000,9.011331,1.139454,-6.483185,17.466358,0.000000
0.020000,10.894289,21.150000,9.031666,1.016777,-6.133857,17.466358,0.000000
0.020000,10.912311,21.150000,9.049688,0.901086,-5.784530,17.466358,0.000000
0.020000,10.928158,21.150000,9.065536,0.792382,-5.435203,17.466358,0.000000
0.020000,10.941971,21.150000,9.079349,0.690665,-5.085876,17.466358,0.000000
0.020000,10.953890,21.150000,9.091268,0.595934,-4.736549,17.466358,0.000000
0.020000,10.964054,21.150000,9.101431,0.508189,-4.387222,17.466358,0.000000
0.020000,10.972603,21.150000,9.109980,0.427431,-4.037894,17.466358,0.000000
0.020000,10.979676,21.150000,9.117053,0.353660,-3.688567,17.466358,0.000000
0.020000,10.985413,21.150000,9.122791,0.286875,-3.339240,17.466358,0.000000
0.020000,10.989955,21.150000,9.127332,0.227077,-2.989913,17.466358,0.000000
0.020000,10.993440,21.150000,9.130818,0.174265,-2.640586,17.466358,0.000000
0.020000,10.996009,21.150000,9.133386,0.128440,-2.291259,17.466358,0.000000
0.020000,10.997801,21.150000,9.135178,0.089601,-1.941931,17.466358,0.000000
0.020000,10.998956,21.150000,9.136333,0.057749,-1.592604,17.466358,0.000000
0.020000,10.999614,21.150000,9.136991,0.032884,-1.243277,17.466358,0.000000
0.020000,10.999914,21.150000,9.137291,0.015005,-0.893950,17.466358,0.000000
0.020000,10.999996,21.150000,9.137373,0.004112,-0.544623,17.466358,0.000000
0.020000,11.000000,21.150000,9.137378,0.000206,-0.195296,17.466358,0.000000
0.020000,11.000000,21.150000,9.137378,0.000000,-0.010316,9.248982,0.000000
